SID,Group,Block,Trial,Time,Hand
9,MR,Doubles,2,4.4729,R
9,MR,Doubles,2,4.9292,L
9,MR,Doubles,2,5.4234,L
9,MR,Doubles,2,5.9495,R
9,MR,Doubles,2,6.4646,R
9,MR,Doubles,2,6.9318,L
9,MR,Doubles,2,7.4089,L
9,MR,Doubles,2,7.9656,R
9,MR,Doubles,2,8.4604,R
9,MR,Doubles,2,8.9411,L
9,MR,Doubles,2,9.4344,L
9,MR,Doubles,2,9.9641,R
9,MR,Doubles,2,10.4641,R
9,MR,Doubles,2,10.9417,L
9,MR,Doubles,2,11.4344,L
9,MR,Doubles,2,11.9589,R
9,MR,Doubles,2,12.4464,R
9,MR,Doubles,2,12.9250,L
9,MR,Doubles,2,13.3995,L
9,MR,Doubles,2,13.9396,R
9,MR,Doubles,2,14.4495,R
9,MR,Doubles,2,14.9281,L
9,MR,Doubles,2,15.4411,L
9,MR,Doubles,2,15.9891,R
9,MR,Doubles,2,16.4938,R
9,MR,Doubles,2,16.9964,L
9,MR,Doubles,2,17.4547,L
9,MR,Doubles,2,17.9953,R
9,MR,Paradiddles,1,1.9349,R
9,MR,Paradiddles,1,2.4755,L
9,MR,Paradiddles,1,2.9651,R
9,MR,Paradiddles,1,3.4844,R
9,MR,Paradiddles,1,3.9990,L
9,MR,Paradiddles,1,4.4995,R
9,MR,Paradiddles,1,4.9938,L
9,MR,Paradiddles,1,5.5557,L
9,MR,Paradiddles,1,6.0036,R
9,MR,Paradiddles,1,6.4990,L
9,MR,Paradiddles,1,6.9906,R
9,MR,Paradiddles,1,7.4859,R
9,MR,Paradiddles,1,8.0125,L
9,MR,Paradiddles,1,8.4818,R
9,MR,Paradiddles,1,8.9880,L
9,MR,Paradiddles,1,9.5281,L
9,MR,Paradiddles,1,9.9875,R
9,MR,Paradiddles,1,10.4609,L
9,MR,Paradiddles,1,10.9297,R
9,MR,Paradiddles,1,11.4641,R
9,MR,Paradiddles,1,11.9401,L
9,MR,Paradiddles,1,12.4516,R
9,MR,Paradiddles,1,12.9281,L
9,MR,Paradiddles,1,13.4385,L
9,MR,Paradiddles,1,13.9401,R
9,MR,Paradiddles,1,14.4599,L
9,MR,Paradiddles,1,14.9281,R
9,MR,Paradiddles,1,15.4589,R
9,MR,Paradiddles,1,15.9563,L
9,MR,Paradiddles,1,16.4177,R
9,MR,Paradiddles,1,16.9641,L
9,MR,Paradiddles,1,17.4703,L
9,MR,Paradiddles,1,17.9677,R
9,MR,Paradiddles,2,1.8995,R
9,MR,Paradiddles,2,2.4401,L
9,MR,Paradiddles,2,2.9328,R
9,MR,Paradiddles,2,3.4177,R
9,MR,Paradiddles,2,3.9245,L
9,MR,Paradiddles,2,4.4813,R
9,MR,Paradiddles,2,4.9255,L
9,MR,Paradiddles,2,5.4188,L
9,MR,Paradiddles,2,5.9193,R
9,MR,Paradiddles,2,6.4245,L
9,MR,Paradiddles,2,6.9349,R
9,MR,Paradiddles,2,7.4510,R
9,MR,Paradiddles,2,7.9250,L
9,MR,Paradiddles,2,8.4453,R
9,MR,Paradiddles,2,8.9307,L
9,MR,Paradiddles,2,9.4099,L
9,MR,Paradiddles,2,9.9214,R
9,MR,Paradiddles,2,10.4568,L
9,MR,Paradiddles,2,10.9271,R
9,MR,Paradiddles,2,11.4375,R
9,MR,Paradiddles,2,11.9333,L
9,MR,Paradiddles,2,12.4693,R
9,MR,Paradiddles,2,12.9135,L
9,MR,Paradiddles,2,13.4339,L
9,MR,Paradiddles,2,13.9344,R
9,MR,Paradiddles,2,14.4500,L
9,MR,Paradiddles,2,14.9443,R
9,MR,Paradiddles,2,15.4536,R
9,MR,Paradiddles,2,15.9427,L
9,MR,Paradiddles,2,n/a,n/a
9,MR,Paradiddles,2,n/a,n/a
9,MR,Paradiddles,2,n/a,n/a
9,MR,Paradiddles,2,n/a,n/a
9,MR,3:2,1,1.6979,R
9,MR,3:2,1,1.8010,L
9,MR,3:2,1,2.2266,R
9,MR,3:2,1,2.5875,L
9,MR,3:2,1,3.0141,R
9,MR,3:2,1,3.4339,L
9,MR,3:2,1,3.8167,R
9,MR,3:2,1,4.1146,L
9,MR,3:2,1,4.6453,R
9,MR,3:2,1,5.1719,L
9,MR,3:2,1,5.5755,R
9,MR,3:2,1,6.0094,L
9,MR,3:2,1,6.5208,R
9,MR,3:2,1,6.9630,L
9,MR,3:2,1,7.2063,R
9,MR,3:2,1,7.6042,L
9,MR,3:2,1,8.0469,R
9,MR,3:2,1,8.4625,L
9,MR,3:2,1,8.6958,R
9,MR,3:2,1,9.0240,L
9,MR,3:2,1,9.5396,R
9,MR,3:2,1,9.9745,L
9,MR,3:2,1,10.2766,R
9,MR,3:2,1,10.5849,L
9,MR,3:2,1,11.0698,R
9,MR,3:2,1,11.4953,L
9,MR,3:2,1,11.7651,R
9,MR,3:2,1,12.0818,L
9,MR,3:2,1,12.6026,R
9,MR,3:2,1,13.0391,L
9,MR,3:2,1,13.2995,R
9,MR,3:2,1,13.6198,L
9,MR,3:2,1,14.1380,R
9,MR,3:2,1,14.5948,L
9,MR,3:2,1,14.8500,R
9,MR,3:2,1,15.1740,L
9,MR,3:2,1,15.7276,R
9,MR,3:2,1,16.1542,L
9,MR,3:2,1,16.4464,R
9,MR,3:2,1,16.9505,L
9,MR,3:2,1,17.4146,R
9,MR,3:2,2,1.6292,R
9,MR,3:2,2,2.0417,L
9,MR,3:2,2,2.2000,R
9,MR,3:2,2,2.5198,L
9,MR,3:2,2,2.9766,R
9,MR,3:2,2,3.4625,L
9,MR,3:2,2,3.6354,R
9,MR,3:2,2,3.9359,L
9,MR,3:2,2,4.4563,R
9,MR,3:2,2,4.9193,L
9,MR,3:2,2,5.1380,R
9,MR,3:2,2,5.4000,L
9,MR,3:2,2,5.9036,R
9,MR,3:2,2,6.3698,L
9,MR,3:2,2,6.6104,R
9,MR,3:2,2,6.8948,L
9,MR,3:2,2,7.4198,L
9,MR,3:2,2,7.4604,R
9,MR,3:2,2,7.8927,L
9,MR,3:2,2,8.1172,R
9,MR,3:2,2,8.4255,L
9,MR,3:2,2,8.8932,R
9,MR,3:2,2,9.3875,L
9,MR,3:2,2,9.6109,R
9,MR,3:2,2,9.8479,L
9,MR,3:2,2,10.3609,R
9,MR,3:2,2,10.8276,L
9,MR,3:2,2,11.0563,R
9,MR,3:2,2,11.3411,L
9,MR,3:2,2,11.8974,R
9,MR,3:2,2,12.3505,L
9,MR,3:2,2,12.5927,R
9,MR,3:2,2,12.8443,L
9,MR,3:2,2,13.3594,R
9,MR,3:2,2,13.8057,L
9,MR,3:2,2,14.0859,R
9,MR,3:2,2,14.3078,L
9,MR,3:2,2,14.7818,R
9,MR,3:2,2,15.1839,L
9,MR,3:2,2,15.4693,R
9,MR,3:2,2,15.7135,L
9,MR,3:2,2,16.2427,R
9,MR,3:4,1,1.9281,R
9,MR,3:4,1,2.2104,L
9,MR,3:4,1,2.3922,R
9,MR,3:4,1,2.5750,L
9,MR,3:4,1,2.9063,R
9,MR,3:4,1,3.2609,L
9,MR,3:4,1,3.6115,R
9,MR,3:4,1,3.8479,L
9,MR,3:4,1,4.1365,R
9,MR,3:4,1,4.4391,L
9,MR,3:4,1,4.7797,R
9,MR,3:4,1,5.1703,L
9,MR,3:4,1,5.3740,R
9,MR,3:4,1,5.6688,L
9,MR,3:4,1,6.0411,R
9,MR,3:4,1,6.2938,L
9,MR,3:4,1,6.6641,R
9,MR,3:4,1,6.8641,L
9,MR,3:4,1,7.2010,R
9,MR,3:4,1,7.4703,L
9,MR,3:4,1,7.8333,R
9,MR,3:4,1,8.1589,L
9,MR,3:4,1,8.5505,R
9,MR,3:4,1,8.8161,L
9,MR,3:4,1,9.1479,R
9,MR,3:4,1,9.4260,L
9,MR,3:4,1,9.7479,R
9,MR,3:4,1,10.0714,L
9,MR,3:4,1,10.3740,R
9,MR,3:4,1,10.6896,L
9,MR,3:4,1,10.9698,R
9,MR,3:4,1,11.3344,L
9,MR,3:4,1,11.5552,R
9,MR,3:4,1,11.8042,L
9,MR,3:4,1,12.0042,R
9,MR,3:4,1,12.2344,L
9,MR,3:4,1,12.4365,R
9,MR,3:4,1,12.7656,L
9,MR,3:4,1,13.0422,R
9,MR,3:4,1,13.3245,L
9,MR,3:4,1,13.5938,R
9,MR,3:4,1,13.9052,L
9,MR,3:4,1,14.1932,R
9,MR,3:4,1,14.4385,L
9,MR,3:4,1,14.7578,R
9,MR,3:4,1,15.0177,L
9,MR,3:4,1,15.3068,R
9,MR,3:4,1,15.5672,L
9,MR,3:4,1,15.8573,R
9,MR,3:4,1,16.1245,L
9,MR,3:4,1,16.4792,R
9,MR,3:4,1,16.9219,L
9,MR,3:4,1,n/a,n/a
9,MR,3:4,1,n/a,n/a
9,MR,3:4,1,n/a,n/a
9,MR,3:4,1,n/a,n/a
9,MR,3:4,1,n/a,n/a
9,MR,3:4,1,n/a,n/a
9,MR,3:4,2,1.8911,R
9,MR,3:4,2,2.1693,L
9,MR,3:4,2,2.3672,R
9,MR,3:4,2,3.3438,R
9,MR,3:4,2,3.4984,L
9,MR,3:4,2,3.7766,R
9,MR,3:4,2,4.0042,L
9,MR,3:4,2,4.3427,R
9,MR,3:4,2,4.6203,L
9,MR,3:4,2,4.8281,R
9,MR,3:4,2,5.1375,L
9,MR,3:4,2,5.3760,R
9,MR,3:4,2,5.6724,L
9,MR,3:4,2,5.8854,R
9,MR,3:4,2,6.1911,L
9,MR,3:4,2,6.3953,R
9,MR,3:4,2,6.6948,L
9,MR,3:4,2,6.8766,R
9,MR,3:4,2,7.2010,L
9,MR,3:4,2,7.3807,R
9,MR,3:4,2,7.6479,L
9,MR,3:4,2,7.8505,R
9,MR,3:4,2,8.1672,L
9,MR,3:4,2,8.3583,R
9,MR,3:4,2,8.6656,L
9,MR,3:4,2,8.8411,R
9,MR,3:4,2,9.1328,L
9,MR,3:4,2,9.3464,R
9,MR,3:4,2,9.6500,L
9,MR,3:4,2,9.9688,L
9,MR,3:4,2,10.1089,R
9,MR,3:4,2,10.3990,L
9,MR,3:4,2,10.5859,R
9,MR,3:4,2,10.8557,L
9,MR,3:4,2,11.0026,R
9,MR,3:4,2,11.2339,L
9,MR,3:4,2,11.4083,R
9,MR,3:4,2,11.7172,L
9,MR,3:4,2,11.9323,R
9,MR,3:4,2,12.2708,L
9,MR,3:4,2,12.4635,R
9,MR,3:4,2,12.7844,L
9,MR,3:4,2,12.9667,R
9,MR,3:4,2,13.2401,L
9,MR,3:4,2,13.4010,R
9,MR,3:4,2,13.7401,L
9,MR,3:4,2,13.9245,R
9,MR,3:4,2,14.2094,L
9,MR,3:4,2,14.4458,R
9,MR,3:4,2,14.6677,L
9,MR,3:4,2,14.9245,R
9,MR,3:4,2,15.2104,L
9,MR,3:4,2,15.4057,R
9,MR,3:4,2,15.6917,L
9,MR,3:4,2,15.9047,R
9,MR,3:4,2,16.2229,L
9,MR,3:4,2,16.4354,R
9,MR,3:4,2,16.7396,L
10,MR,Doubles,1,2.0682,R
10,MR,Doubles,1,2.5224,R
10,MR,Doubles,1,3.0422,L
10,MR,Doubles,1,3.5234,L
10,MR,Doubles,1,3.9844,R
10,MR,Doubles,1,4.4891,R
10,MR,Doubles,1,5.0240,L
10,MR,Doubles,1,5.5333,L
10,MR,Doubles,1,6.0156,R
10,MR,Doubles,1,6.4995,R
10,MR,Doubles,1,7.0474,L
10,MR,Doubles,1,7.4844,L
10,MR,Doubles,1,7.8193,L
10,MR,Doubles,1,7.9865,R
10,MR,Doubles,1,8.5000,R
10,MR,Doubles,1,9.0120,L
10,MR,Doubles,1,9.5276,L
10,MR,Doubles,1,9.9880,R
10,MR,Doubles,1,10.4995,R
10,MR,Doubles,1,11.0052,L
10,MR,Doubles,1,11.4802,L
10,MR,Doubles,1,11.9677,R
10,MR,Doubles,1,12.4714,R
10,MR,Doubles,1,12.9901,L
10,MR,Doubles,1,13.5099,L
10,MR,Doubles,1,13.9750,R
10,MR,Doubles,1,14.4938,R
10,MR,Doubles,1,14.9979,L
10,MR,Doubles,1,15.5365,L
10,MR,Doubles,1,16.0005,R
10,MR,Doubles,1,16.4911,R
10,MR,Doubles,1,17.0323,L
10,MR,Doubles,1,17.5328,L
10,MR,Doubles,2,1.9651,R
10,MR,Doubles,2,2.4203,R
10,MR,Doubles,2,2.9438,L
10,MR,Doubles,2,3.3974,L
10,MR,Doubles,2,3.9083,R
10,MR,Doubles,2,4.4109,R
10,MR,Doubles,2,4.9292,L
10,MR,Doubles,2,5.4245,L
10,MR,Doubles,2,5.9307,R
10,MR,Doubles,2,6.4344,R
10,MR,Doubles,2,6.9693,L
10,MR,Doubles,2,7.4682,L
10,MR,Doubles,2,7.9990,R
10,MR,Doubles,2,8.4677,R
10,MR,Doubles,2,8.9448,L
10,MR,Doubles,2,9.4641,L
10,MR,Doubles,2,9.9604,R
10,MR,Doubles,2,10.4760,R
10,MR,Doubles,2,10.9635,L
10,MR,Doubles,2,11.4766,L
10,MR,Doubles,2,11.9609,R
10,MR,Doubles,2,12.4479,R
10,MR,Doubles,2,12.9000,L
10,MR,Doubles,2,13.4250,L
10,MR,Doubles,2,13.9328,R
10,MR,Doubles,2,14.4375,R
10,MR,Doubles,2,14.9042,L
10,MR,Doubles,2,15.4188,L
10,MR,Doubles,2,15.9927,R
10,MR,Doubles,2,16.4458,R
10,MR,Doubles,2,16.9349,L
10,MR,Doubles,2,17.4573,L
10,MR,Doubles,2,17.9479,R
10,MR,Paradiddles,1,2.0198,R
10,MR,Paradiddles,1,2.5135,R
10,MR,Paradiddles,1,3.0161,L
10,MR,Paradiddles,1,3.5245,R
10,MR,Paradiddles,1,3.9958,R
10,MR,Paradiddles,1,4.5135,L
10,MR,Paradiddles,1,5.0240,R
10,MR,Paradiddles,1,5.5938,L
10,MR,Paradiddles,1,6.0302,L
10,MR,Paradiddles,1,6.4766,R
10,MR,Paradiddles,1,7.0010,L
10,MR,Paradiddles,1,7.5344,R
10,MR,Paradiddles,1,8.0000,R
10,MR,Paradiddles,1,8.5182,L
10,MR,Paradiddles,1,9.0135,R
10,MR,Paradiddles,1,9.4740,L
10,MR,Paradiddles,1,10.0120,L
10,MR,Paradiddles,1,10.4984,R
10,MR,Paradiddles,1,11.0234,L
10,MR,Paradiddles,1,11.5365,R
10,MR,Paradiddles,1,12.0083,R
10,MR,Paradiddles,1,12.5193,L
10,MR,Paradiddles,1,13.0198,R
10,MR,Paradiddles,1,13.5219,L
10,MR,Paradiddles,1,14.0380,L
10,MR,Paradiddles,1,14.5047,R
10,MR,Paradiddles,1,15.0505,L
10,MR,Paradiddles,1,15.5177,R
10,MR,Paradiddles,1,16.0167,R
10,MR,Paradiddles,1,16.5141,L
10,MR,Paradiddles,1,17.0250,R
10,MR,Paradiddles,1,17.5349,L
10,MR,Paradiddles,1,18.0318,L
10,MR,Paradiddles,2,1.9453,R
10,MR,Paradiddles,2,2.4359,L
10,MR,Paradiddles,2,2.9344,R
10,MR,Paradiddles,2,3.4156,R
10,MR,Paradiddles,2,3.9359,L
10,MR,Paradiddles,2,4.4396,R
10,MR,Paradiddles,2,4.9438,L
10,MR,Paradiddles,2,5.4297,L
10,MR,Paradiddles,2,5.9339,R
10,MR,Paradiddles,2,6.4224,L
10,MR,Paradiddles,2,6.9396,R
10,MR,Paradiddles,2,7.4349,R
10,MR,Paradiddles,2,7.9417,L
10,MR,Paradiddles,2,8.4474,R
10,MR,Paradiddles,2,8.9438,L
10,MR,Paradiddles,2,9.4500,L
10,MR,Paradiddles,2,9.9453,R
10,MR,Paradiddles,2,10.4276,L
10,MR,Paradiddles,2,10.9375,R
10,MR,Paradiddles,2,11.4401,R
10,MR,Paradiddles,2,11.9406,L
10,MR,Paradiddles,2,12.4604,R
10,MR,Paradiddles,2,12.9740,L
10,MR,Paradiddles,2,13.4703,L
10,MR,Paradiddles,2,13.9740,R
10,MR,Paradiddles,2,14.4833,L
10,MR,Paradiddles,2,14.9766,R
10,MR,Paradiddles,2,15.4849,R
10,MR,Paradiddles,2,15.9750,L
10,MR,Paradiddles,2,16.5036,R
10,MR,Paradiddles,2,16.9911,L
10,MR,Paradiddles,2,17.4995,L
10,MR,Paradiddles,2,17.9948,R
10,MR,3:2,1,1.9594,R
10,MR,3:2,1,2.4255,L
10,MR,3:2,1,2.9099,R
10,MR,3:2,1,3.4234,R
10,MR,3:2,1,3.9354,L
10,MR,3:2,1,4.4880,R
10,MR,3:2,1,4.9698,L
10,MR,3:2,1,5.4391,R
10,MR,3:2,1,5.9438,L
10,MR,3:2,1,6.4714,R
10,MR,3:2,1,6.9922,L
10,MR,3:2,1,7.4859,R
10,MR,3:2,1,7.9880,L
10,MR,3:2,1,8.5161,R
10,MR,3:2,1,8.9620,L
10,MR,3:2,1,9.4750,R
10,MR,3:2,1,9.9651,L
10,MR,3:2,1,10.4833,R
10,MR,3:2,1,10.9464,L
10,MR,3:2,1,11.4745,R
10,MR,3:2,1,11.9323,L
10,MR,3:2,1,12.4083,R
10,MR,3:2,1,12.9531,L
10,MR,3:2,1,13.4365,R
10,MR,3:2,1,13.9073,L
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,1,n/a,n/a
10,MR,3:2,2,2.0094,R
10,MR,3:2,2,2.5349,L
10,MR,3:2,2,2.6906,R
10,MR,3:2,2,2.8964,L
10,MR,3:2,2,3.4151,R
10,MR,3:2,2,3.9479,L
10,MR,3:2,2,4.1172,R
10,MR,3:2,2,4.3266,L
10,MR,3:2,2,4.8177,R
10,MR,3:2,2,5.4141,L
10,MR,3:2,2,5.9406,R
10,MR,3:2,2,6.4458,L
10,MR,3:2,2,6.9531,L
10,MR,3:2,2,7.1729,R
10,MR,3:2,2,7.3776,L
10,MR,3:2,2,7.8922,R
10,MR,3:2,2,8.4630,L
10,MR,3:2,2,8.9578,R
10,MR,3:2,2,9.4370,L
10,MR,3:2,2,9.9313,L
10,MR,3:2,2,10.2141,R
10,MR,3:2,2,10.4240,L
10,MR,3:2,2,10.9432,R
10,MR,3:2,2,11.4599,L
10,MR,3:2,2,11.9474,R
10,MR,3:2,2,12.4333,L
10,MR,3:2,2,12.6323,R
10,MR,3:2,2,12.8349,L
10,MR,3:2,2,13.2703,R
10,MR,3:2,2,13.8078,L
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:2,2,n/a,n/a
10,MR,3:4,1,1.9646,R
10,MR,3:4,1,2.4182,L
10,MR,3:4,1,2.5229,R
10,MR,3:4,1,2.7839,L
10,MR,3:4,1,3.0630,R
10,MR,3:4,1,3.4818,L
10,MR,3:4,1,3.5724,R
10,MR,3:4,1,3.6188,R
10,MR,3:4,1,3.8370,L
10,MR,3:4,1,4.1141,R
10,MR,3:4,1,4.5698,L
10,MR,3:4,1,4.6667,R
10,MR,3:4,1,4.9188,L
10,MR,3:4,1,5.2219,R
10,MR,3:4,1,5.6828,L
10,MR,3:4,1,5.8052,R
10,MR,3:4,1,6.0240,L
10,MR,3:4,1,6.3068,R
10,MR,3:4,1,6.7432,L
10,MR,3:4,1,6.8583,R
10,MR,3:4,1,7.0927,L
10,MR,3:4,1,7.3786,R
10,MR,3:4,1,7.8276,L
10,MR,3:4,1,7.9208,R
10,MR,3:4,1,8.2063,L
10,MR,3:4,1,8.4917,R
10,MR,3:4,1,8.9641,L
10,MR,3:4,1,9.0958,R
10,MR,3:4,1,9.3563,L
10,MR,3:4,1,9.6271,R
10,MR,3:4,1,10.1380,L
10,MR,3:4,1,10.2141,R
10,MR,3:4,1,10.4661,L
10,MR,3:4,1,10.7469,R
10,MR,3:4,1,11.2156,L
10,MR,3:4,1,11.3250,R
10,MR,3:4,1,11.5891,L
10,MR,3:4,1,11.8505,R
10,MR,3:4,1,12.3099,L
10,MR,3:4,1,12.4000,R
10,MR,3:4,1,12.7313,L
10,MR,3:4,1,13.0099,R
10,MR,3:4,1,13.4422,L
10,MR,3:4,1,13.5365,R
10,MR,3:4,1,13.8708,L
10,MR,3:4,1,14.1151,R
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,1,n/a,n/a
10,MR,3:4,2,1.9849,R
10,MR,3:4,2,2.3135,L
10,MR,3:4,2,2.6063,R
10,MR,3:4,2,2.8677,L
10,MR,3:4,2,2.8932,L
10,MR,3:4,2,3.1661,R
10,MR,3:4,2,3.4354,L
10,MR,3:4,2,3.7198,R
10,MR,3:4,2,3.9974,L
10,MR,3:4,2,4.2865,R
10,MR,3:4,2,4.5380,L
10,MR,3:4,2,4.8448,R
10,MR,3:4,2,5.1146,L
10,MR,3:4,2,5.3865,R
10,MR,3:4,2,5.6391,L
10,MR,3:4,2,5.9380,R
10,MR,3:4,2,6.2099,L
10,MR,3:4,2,6.5193,R
10,MR,3:4,2,6.7661,L
10,MR,3:4,2,7.0766,R
10,MR,3:4,2,7.3479,L
10,MR,3:4,2,7.6188,R
10,MR,3:4,2,7.9031,L
10,MR,3:4,2,8.1708,R
10,MR,3:4,2,8.4500,L
10,MR,3:4,2,8.7036,R
10,MR,3:4,2,8.9703,L
10,MR,3:4,2,9.2547,R
10,MR,3:4,2,9.5255,L
10,MR,3:4,2,9.8057,R
10,MR,3:4,2,10.0604,L
10,MR,3:4,2,10.3448,R
10,MR,3:4,2,10.5859,L
10,MR,3:4,2,10.8859,R
10,MR,3:4,2,11.1714,L
10,MR,3:4,2,11.4370,R
10,MR,3:4,2,11.6979,L
10,MR,3:4,2,11.9802,R
10,MR,3:4,2,12.2500,L
10,MR,3:4,2,12.4875,R
10,MR,3:4,2,12.7500,L
10,MR,3:4,2,13.0161,R
10,MR,3:4,2,13.2453,L
10,MR,3:4,2,13.5130,R
10,MR,3:4,2,13.7563,L
10,MR,3:4,2,13.9885,R
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
10,MR,3:4,2,n/a,n/a
